1, none, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1131, none, minecraft:snowy_beach, MONSTER, quark:stoneling, 80, 1, 1
1132, none, minecraft:snowy_beach, MONSTER, quark:toretoise, 80, 2, 4
1133, none, minecraft:snowy_beach, MONSTER, iceandfire:troll, 40, 1, 3
1134, none, minecraft:snowy_beach, CREATURE, minecraft:polar_bear, 10, 1, 2
1135, none, minecraft:snowy_beach, CREATURE, alexsmobs:seal, 30, 3, 8
1136, none, minecraft:snowy_beach, CREATURE, alexsmobs:seagull, 21, 3, 6
1137, none, minecraft:snowy_beach, CREATURE, alexsmobs:tusklin, 18, 3, 5
1138, none, minecraft:snowy_beach, CREATURE, quark:crab, 10, 1, 3
1139, none, minecraft:snowy_beach, CREATURE, betteranimalsplus:crab, 10, 1, 3
1140, none, minecraft:snowy_beach, CREATURE, betteranimalsplus:horseshoecrab, 10, 1, 3
1141, none, minecraft:snowy_beach, CREATURE, betteranimalsplus:walrus, 10, 1, 5
1142, none, minecraft:snowy_beach, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
1143, none, minecraft:snowy_beach, AMBIENT, minecraft:bat, 10, 8, 8
1144, none, minecraft:snowy_beach, AMBIENT, alexsmobs:fly, 10, 2, 3
1145, none, minecraft:snowy_beach, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1146, none, minecraft:snowy_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1147, none, minecraft:snowy_beach, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
1148, none, minecraft:snowy_beach, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1149, none, minecraft:stony_shore, MONSTER, minecraft:spider, 80, 4, 4
1150, none, minecraft:stony_shore, MONSTER, minecraft:zombie, 80, 4, 4
1151, none, minecraft:stony_shore, MONSTER, minecraft:zombie_villager, 10, 1, 1
1152, none, minecraft:stony_shore, MONSTER, minecraft:skeleton, 80, 4, 4
1153, none, minecraft:stony_shore, MONSTER, minecraft:creeper, 80, 4, 4
1154, none, minecraft:stony_shore, MONSTER, minecraft:slime, 80, 4, 4
1155, none, minecraft:stony_shore, MONSTER, minecraft:enderman, 5, 1, 4
1156, none, minecraft:stony_shore, MONSTER, minecraft:witch, 5, 1, 1
1157, none, minecraft:stony_shore, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1158, none, minecraft:stony_shore, MONSTER, quark:stoneling, 80, 1, 1
1159, none, minecraft:stony_shore, MONSTER, quark:toretoise, 80, 2, 4
1160, none, minecraft:stony_shore, CREATURE, alexsmobs:seal, 30, 3, 8
1161, none, minecraft:stony_shore, CREATURE, alexsmobs:seagull, 21, 3, 6
1162, none, minecraft:stony_shore, CREATURE, quark:crab, 10, 1, 3
1163, none, minecraft:stony_shore, CREATURE, betteranimalsplus:crab, 10, 1, 3
1164, none, minecraft:stony_shore, CREATURE, betteranimalsplus:horseshoecrab, 10, 1, 3
1165, none, minecraft:stony_shore, CREATURE, betteranimalsplus:walrus, 10, 1, 5
1166, none, minecraft:stony_shore, AMBIENT, minecraft:bat, 10, 8, 8
1167, none, minecraft:stony_shore, AMBIENT, alexsmobs:fly, 10, 2, 3
1168, none, minecraft:stony_shore, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1169, none, minecraft:stony_shore, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1170, none, minecraft:stony_shore, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
1171, none, minecraft:stony_shore, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1172, none, minecraft:warm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1173, none, minecraft:warm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1174, none, minecraft:warm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1175, none, minecraft:warm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1176, none, minecraft:warm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1177, none, minecraft:warm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1178, none, minecraft:warm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1179, none, minecraft:warm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1180, none, minecraft:warm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1181, none, minecraft:warm_ocean, MONSTER, quark:stoneling, 80, 1, 1
1182, none, minecraft:warm_ocean, MONSTER, quark:toretoise, 80, 2, 4
1183, none, minecraft:warm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1184, none, minecraft:warm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1185, none, minecraft:warm_ocean, WATER_CREATURE, minecraft:squid, 10, 4, 4
1186, none, minecraft:warm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1187, none, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:hammerhead_shark, 10, 2, 3
1188, none, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mantis_shrimp, 15, 1, 4
1189, none, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mimic_octopus, 10, 1, 2
1190, none, minecraft:warm_ocean, WATER_CREATURE, shark_mod:tiger_shark, 10, 1, 1
1191, none, minecraft:warm_ocean, WATER_CREATURE, shark_mod:hammer_head_shark, 10, 5, 10
1192, none, minecraft:warm_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
1193, none, minecraft:warm_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
1194, none, minecraft:warm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 10, 1, 3
1195, none, minecraft:warm_ocean, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1196, none, minecraft:warm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1197, none, minecraft:warm_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1198, none, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
1199, none, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1200, none, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
1201, none, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:eel_saltwater, 10, 1, 3
1202, none, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:barracuda, 10, 1, 1
1203, none, minecraft:warm_ocean, WATER_AMBIENT, betteranimalsplus:flying_fish, 10, 1, 5
1204, none, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1205, none, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1206, none, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1207, none, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1208, none, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1209, none, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1210, none, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1211, none, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1212, none, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1213, none, minecraft:lukewarm_ocean, MONSTER, quark:stoneling, 80, 1, 1
1214, none, minecraft:lukewarm_ocean, MONSTER, quark:toretoise, 80, 2, 4
1215, none, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1216, none, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1217, none, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1218, none, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1219, none, minecraft:lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
1220, none, minecraft:lukewarm_ocean, WATER_CREATURE, shark_mod:tiger_shark, 10, 1, 1
1221, none, minecraft:lukewarm_ocean, WATER_CREATURE, shark_mod:hammer_head_shark, 10, 5, 10
1222, none, minecraft:lukewarm_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
1223, none, minecraft:lukewarm_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
1224, none, minecraft:lukewarm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 10, 1, 3
1225, none, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1226, none, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1227, none, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1228, none, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1229, none, minecraft:lukewarm_ocean, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
1230, none, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
1231, none, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1232, none, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
1233, none, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:eel_saltwater, 10, 1, 3
1234, none, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:barracuda, 10, 1, 1
1235, none, minecraft:lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:flying_fish, 10, 1, 5
1236, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1237, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1238, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1239, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1240, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1241, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1242, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1243, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1244, none, minecraft:deep_lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1245, none, minecraft:deep_lukewarm_ocean, MONSTER, quark:stoneling, 80, 1, 1
1246, none, minecraft:deep_lukewarm_ocean, MONSTER, quark:toretoise, 80, 2, 4
1247, none, minecraft:deep_lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1248, none, minecraft:deep_lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1249, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1250, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1251, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
1252, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
1253, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, alexsmobs:giant_squid, 10, 1, 2
1254, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, shark_mod:shark, 10, 1, 1
1255, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, shark_mod:neutral_shark, 10, 1, 1
1256, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, shark_mod:hammer_head_shark, 10, 5, 10
1257, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
1258, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
1259, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 10, 1, 1
1260, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 10, 1, 1
1261, none, minecraft:deep_lukewarm_ocean, WATER_CREATURE, betteranimalsplus:octopus, 10, 1, 3
1262, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1263, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1264, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1265, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1266, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1267, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
1268, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1269, none, minecraft:deep_lukewarm_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
1270, none, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
1271, none, minecraft:ocean, MONSTER, minecraft:zombie, 80, 4, 4
1272, none, minecraft:ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1273, none, minecraft:ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1274, none, minecraft:ocean, MONSTER, minecraft:creeper, 80, 4, 4
1275, none, minecraft:ocean, MONSTER, minecraft:slime, 80, 4, 4
1276, none, minecraft:ocean, MONSTER, minecraft:enderman, 5, 1, 4
1277, none, minecraft:ocean, MONSTER, minecraft:witch, 5, 1, 1
1278, none, minecraft:ocean, MONSTER, minecraft:drowned, 10, 1, 1
1279, none, minecraft:ocean, MONSTER, quark:stoneling, 80, 1, 1
1280, none, minecraft:ocean, MONSTER, quark:toretoise, 80, 2, 4
1281, none, minecraft:ocean, AMBIENT, minecraft:bat, 10, 8, 8
1282, none, minecraft:ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1283, none, minecraft:ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1284, none, minecraft:ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1285, none, minecraft:ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
1286, none, minecraft:ocean, WATER_CREATURE, shark_mod:shark, 10, 1, 1
1287, none, minecraft:ocean, WATER_CREATURE, shark_mod:neutral_shark, 10, 1, 1
1288, none, minecraft:ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
1289, none, minecraft:ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
1290, none, minecraft:ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1291, none, minecraft:ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1292, none, minecraft:ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1293, none, minecraft:ocean, WATER_AMBIENT, alexsmobs:flying_fish, 10, 3, 6
1294, none, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
1295, none, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1296, none, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
1297, none, minecraft:ocean, WATER_AMBIENT, betteranimalsplus:eel_saltwater, 10, 1, 3
1298, none, minecraft:deep_ocean, MONSTER, minecraft:spider, 80, 4, 4
1299, none, minecraft:deep_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1300, none, minecraft:deep_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1301, none, minecraft:deep_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1302, none, minecraft:deep_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1303, none, minecraft:deep_ocean, MONSTER, minecraft:slime, 80, 4, 4
1304, none, minecraft:deep_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1305, none, minecraft:deep_ocean, MONSTER, minecraft:witch, 5, 1, 1
1306, none, minecraft:deep_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1307, none, minecraft:deep_ocean, MONSTER, quark:stoneling, 80, 1, 1
1308, none, minecraft:deep_ocean, MONSTER, quark:toretoise, 80, 2, 4
1309, none, minecraft:deep_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1310, none, minecraft:deep_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1311, none, minecraft:deep_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1312, none, minecraft:deep_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1313, none, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
1314, none, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
1315, none, minecraft:deep_ocean, WATER_CREATURE, alexsmobs:giant_squid, 10, 1, 2
1316, none, minecraft:deep_ocean, WATER_CREATURE, shark_mod:shark, 10, 1, 1
1317, none, minecraft:deep_ocean, WATER_CREATURE, shark_mod:neutral_shark, 10, 1, 1
1318, none, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
1319, none, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
1320, none, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 10, 1, 1
1321, none, minecraft:deep_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 10, 1, 1
1322, none, minecraft:deep_ocean, WATER_AMBIENT, minecraft:cod, 10, 3, 6
1323, none, minecraft:deep_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1324, none, minecraft:deep_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1325, none, minecraft:deep_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
1326, none, minecraft:deep_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1327, none, minecraft:deep_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
1328, none, minecraft:cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
1329, none, minecraft:cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1330, none, minecraft:cold_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1331, none, minecraft:cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1332, none, minecraft:cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1333, none, minecraft:cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
1334, none, minecraft:cold_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1335, none, minecraft:cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
1336, none, minecraft:cold_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1337, none, minecraft:cold_ocean, MONSTER, quark:stoneling, 80, 1, 1
1338, none, minecraft:cold_ocean, MONSTER, quark:toretoise, 80, 2, 4
1339, none, minecraft:cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1340, none, minecraft:cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1341, none, minecraft:cold_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1342, none, minecraft:cold_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
1343, none, minecraft:cold_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
1344, none, minecraft:cold_ocean, WATER_CREATURE, shark_mod:shark, 10, 1, 1
1345, none, minecraft:cold_ocean, WATER_CREATURE, shark_mod:neutral_shark, 10, 1, 1
1346, none, minecraft:cold_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
1347, none, minecraft:cold_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
1348, none, minecraft:cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1349, none, minecraft:cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1350, none, minecraft:cold_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1351, none, minecraft:cold_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
1352, none, minecraft:cold_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1353, none, minecraft:cold_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
1354, none, minecraft:deep_cold_ocean, MONSTER, minecraft:spider, 80, 4, 4
1355, none, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1356, none, minecraft:deep_cold_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1357, none, minecraft:deep_cold_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1358, none, minecraft:deep_cold_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1359, none, minecraft:deep_cold_ocean, MONSTER, minecraft:slime, 80, 4, 4
1360, none, minecraft:deep_cold_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1361, none, minecraft:deep_cold_ocean, MONSTER, minecraft:witch, 5, 1, 1
1362, none, minecraft:deep_cold_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1363, none, minecraft:deep_cold_ocean, MONSTER, quark:stoneling, 80, 1, 1
1364, none, minecraft:deep_cold_ocean, MONSTER, quark:toretoise, 80, 2, 4
1365, none, minecraft:deep_cold_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1366, none, minecraft:deep_cold_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1367, none, minecraft:deep_cold_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 4
1368, none, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
1369, none, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
1370, none, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:frilled_shark, 11, 1, 1
1371, none, minecraft:deep_cold_ocean, WATER_CREATURE, alexsmobs:giant_squid, 10, 1, 2
1372, none, minecraft:deep_cold_ocean, WATER_CREATURE, shark_mod:shark, 10, 1, 1
1373, none, minecraft:deep_cold_ocean, WATER_CREATURE, shark_mod:neutral_shark, 10, 1, 1
1374, none, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:shark, 10, 1, 3
1375, none, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:whale, 10, 1, 3
1376, none, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:squid_colossal, 10, 1, 1
1377, none, minecraft:deep_cold_ocean, WATER_CREATURE, betteranimalsplus:squid_giant, 10, 1, 1
1378, none, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1379, none, minecraft:deep_cold_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
1380, none, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:blobfish, 30, 2, 2
1381, none, minecraft:deep_cold_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1382, none, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:bobbit_worm, 10, 1, 1
1383, none, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:jellyfish, 10, 1, 5
1384, none, minecraft:deep_cold_ocean, WATER_AMBIENT, betteranimalsplus:nautilus, 10, 1, 1
1385, none, minecraft:frozen_ocean, MONSTER, minecraft:spider, 80, 4, 4
1386, none, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1387, none, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
